implicit,explicit,raceomb,sex,politics,year,age,education
0.3771484,6,6,m,3,2007,56,8
0.310355716,5,6,f,4,2011,18,3
0.406994839,5,6,f,4,2009,20,5
-0.170791545,4.5,6,f,2,2008,18,5
0.431063646,4.5,NA,m,2,2010,20,4
0.496387029,4.5,6,f,1,2014,15,3
0.637629918,6,6,m,3,2011,26,9
0.429438301,4,6,f,6,2012,57,10
0.701119156,4,8,m,6,2013,23,7
0.292952299,6,1,f,4,2010,28,6
0.709599102,7,NA,f,NA,2008,NA,NA
1.273848355,6,6,f,5,2015,19,7
0.957470849,6.5,6,f,7,2014,56,9
0.552603085,4,6,f,5,2015,19,5
0.563916559,4,6,f,4,2013,37,10
0.932927238,5,6,m,3,2014,52,7
0.279186314,5,6,f,7,2010,44,10
0.703867542,4,6,f,5,2012,15,3
0.024123844,4,6,f,7,2011,18,3
1.107266482,4.5,8,f,4,2010,18,5
-0.261293834,5,6,f,NA,2011,14,3
1.156276902,5,6,f,7,2010,64,9
0.061104181,4,6,f,6,2013,40,10
0.015762799,6,6,f,2,2012,17,3
0.709196706,6,6,f,3,2011,49,8
0.269049927,4.5,6,f,7,2015,33,9
0.223108223,4,6,m,4,2011,22,7
0.332397573,4,6,f,7,2015,52,10
0.176359981,4,NA,.,NA,2007,NA,NA
0.330265409,5,6,m,2,2007,20,5
0.91645581,4,6,f,6,2012,23,8
-0.3970581,5,6,f,3,2015,58,7
0.64882272,6,2,m,4,2008,19,5
0.495191567,5,9,f,6,2011,20,6
0.429075931,4.5,6,m,6,2012,40,9
-0.511364326,2.5,8,f,4,2009,46,9
0.080538214,5,2,f,4,2015,18,7
0.085527877,5,6,f,4,2008,24,7
0.009981128,4,NA,.,NA,2009,NA,NA
0.686975558,5,6,m,5,2015,23,7
0.969086598,5,2,f,5,2009,28,9
0.4084771,6,6,f,6,2008,58,9
0.462870266,5.5,6,m,6,2011,39,4
0.367551784,6,6,f,4,2014,18,5
-0.027024028,4,6,f,6,2013,28,9
0.764574195,4,6,m,4,2012,40,7
-0.384607002,4,6,f,7,2015,37,8
0.053334782,5,NA,.,NA,2009,NA,NA
0.957067745,6,8,m,3,2007,25,5
0.40674082,5,6,m,6,2015,29,6
0.508285671,4.5,6,f,7,2007,23,7
0.259627283,6,2,f,6,2008,34,9
0.232756495,4,6,f,4,2013,17,3
1.210079005,4,6,f,2,2007,23,6
0.314130082,5.5,6,f,2,2007,36,7
0.683286851,5.5,6,f,6,2009,37,8
-0.090742843,5,9,f,4,2010,19,NA
0.678037957,6,NA,f,6,2009,22,7
0.333725916,5,6,m,7,2014,24,7
-0.873126293,4,2,f,4,2012,17,3
1.063785863,5.5,6,f,6,2007,18,3
0.259922023,4,9,f,4,2007,20,5
-0.442572649,4,6,f,6,2015,20,5
1.109319407,5,6,m,4,2015,47,7
0.429955971,5,6,m,5,2011,22,5
0.742297387,4,6,f,6,2009,59,10
0.123407116,4,6,f,6,2013,42,7
0.761991805,4,9,f,6,2015,16,3
0.630350071,4,6,m,4,2011,19,5
0.675415113,4.5,6,m,2,2007,21,6
0.375193036,4.5,2,m,5,2015,15,3
0.615273813,5,2,m,5,2013,31,9
0.034817955,4,NA,.,NA,2013,NA,NA
0.010121512,4,6,f,1,2013,17,2
0.576469058,4.5,6,f,4,2013,25,7
1.193086679,5.5,6,f,6,2009,38,10
0.744951512,6.5,6,m,5,2013,23,6
0.092048779,6,9,f,4,2008,12,2
0.220851638,5,6,f,5,2007,36,10
0.786979677,4.5,6,f,4,2015,52,10
-0.189816197,4,6,m,4,2009,24,10
0.673031427,4.5,6,m,4,2013,17,3
-0.333105086,4,9,m,7,2015,40,10
1.005272025,6,6,f,4,2010,26,5
0.441569686,4,6,f,6,2014,18,4
0.762940775,6,1,f,2,2007,24,7
0.322515665,6.5,9,f,2,2007,48,10
0.006738389,5,6,m,5,2015,18,5
0.789635715,4,8,f,7,2009,21,6
0.061302837,5,6,f,6,2008,21,5
0.441766057,7,6,f,6,2014,24,5
0.586275067,5,6,f,5,2010,46,9
0.689458819,4,5,f,4,2008,19,5
-0.359419942,4.5,6,m,4,2014,22,6
0.774411108,4,6,f,2,2009,33,7
0.70907638,5,6,m,4,2013,24,5
0.214330579,4,6,f,5,2008,18,3
0.381123434,4.5,6,f,4,2012,31,7
0.673136498,6,6,f,4,2011,47,7
0.886696214,6,6,f,6,2015,18,4
-0.133618206,5,6,f,3,2007,19,5
0.456521634,6,8,m,7,2014,21,5
0.713766797,5,6,m,7,2015,19,5
-0.621416439,4.5,6,f,7,2009,23,8
0.265058321,3.5,8,f,4,2013,27,6
-0.431179048,6.5,5,f,4,2009,30,8
-0.227280943,4,6,m,7,2013,40,10
0.148677376,6.5,2,f,1,2015,23,5
0.360905867,4,6,f,6,2007,22,8
0.660630102,5,6,f,2,2010,30,5
1.91871e-4,7,9,f,6,2008,NA,5
-0.385733552,6,9,m,4,2015,24,7
0.224084618,4,8,f,4,2011,NA,8
0.79184438,7,6,.,2,2014,30,7
0.855111738,5,6,f,7,2014,21,7
-0.379317988,4.5,6,f,2,2013,19,5
0.800647966,5.5,6,m,1,2015,23,7
0.746779654,7,6,f,7,2010,23,8
-0.040764234,6.5,6,m,1,2012,18,5
0.242689689,5,6,f,6,2015,23,9
-0.54612515,4,6,m,4,2015,18,4
0.219360043,5,6,f,6,2015,24,7
0.95917006,5.5,6,f,6,2015,17,4
0.428668036,3.5,6,f,4,2008,12,2
-0.666741344,4,6,m,6,2014,39,9
-0.155843006,2.5,6,m,4,2011,20,5
0.276332338,4,6,m,7,2010,28,5
0.509608462,4,2,m,1,2013,30,10
-0.154217769,4.5,6,f,4,2007,18,4
0.110657049,5,6,f,7,2010,65,9
0.525627198,5,6,f,6,2012,43,9
0.313230262,4.5,5,f,3,2015,18,5
0.847134784,5,6,f,7,2012,17,3
0.22511728,5,NA,.,NA,2010,NA,NA
0.269237397,4,6,f,6,2014,36,10
-0.693775382,4,6,m,5,2011,44,10
0.720991352,6,6,f,4,2014,22,5
0.335462946,4,NA,.,NA,2015,NA,NA
0.320502645,4,6,f,5,2008,22,7
0.225769835,4.5,6,m,7,2015,18,4
0.370816369,4.5,6,f,6,2009,17,4
0.878850829,6,2,f,7,2009,21,7
0.159539224,5,6,f,4,2009,29,6
0.604041058,5,6,f,4,2013,19,4
0.738192557,4,6,f,4,2011,21,6
1.060094536,4,6,m,2,2009,48,8
0.630148394,6,6,m,6,2009,24,10
-0.453354356,5,6,f,4,2012,27,10
0.126781718,6,6,f,7,2014,42,10
-0.276926678,5,NA,.,NA,2011,NA,NA
-0.019739351,4.5,2,f,6,2014,22,7
0.359252682,5,9,f,6,2014,16,3
0.487591728,5,6,f,6,2014,42,6
0.680794976,5,6,f,6,2014,17,3
0.946282725,4,6,m,6,2009,43,9
0.944895596,4.5,6,m,7,2008,23,8
0.609034827,7,6,m,4,2012,18,3
0.293840917,4.5,6,f,6,2013,35,5
-0.279891499,5,6,f,7,2007,48,9
0.302482822,4,6,f,4,2015,18,5
1.136834433,6,6,f,7,2011,20,5
0.378931681,4,6,f,6,2013,39,6
0.570984875,4,5,f,4,2013,32,5
-0.380396941,5,NA,f,7,2014,34,10
0.342373842,6,5,f,4,2014,16,3
0.46101639,4.5,5,f,6,2015,15,3
1.1556733,5,NA,.,5,2014,NA,8
0.756669228,6,6,m,4,2007,50,5
0.73039962,5,6,f,3,2015,46,6
0.45610795,5.5,5,f,6,2015,28,5
0.499206505,7,7,f,4,2014,24,7
0.960838886,5.5,6,f,1,2013,21,5
0.484618617,4.5,6,f,6,2015,22,7
0.635074573,6,6,f,6,2009,27,9
0.458564018,4,5,f,6,2014,42,10
0.210601503,4,8,f,4,2013,18,3
0.351657866,4,6,f,7,2007,27,10
-0.081294377,6,6,f,4,2013,21,6
0.210311926,4,6,f,3,2011,17,3
0.327500709,4,8,f,6,2011,19,5
0.948725588,6,6,m,4,2011,25,6
0.57829332,4,6,m,3,2013,19,5
-0.368800699,5,9,m,3,2011,32,5
0.724873403,4.5,9,m,3,2011,22,5
0.612292515,4.5,6,f,2,2015,41,7
0.449741204,5,6,f,6,2014,17,3
0.895877781,5,NA,.,NA,2008,NA,NA
0.515613012,4.5,6,m,5,2009,41,10
0.323536355,4.5,2,m,4,2009,17,3
0.678356238,4.5,9,m,6,2012,53,8
0.46960763,5.5,3,m,4,2009,17,3
0.66702723,5.5,6,f,4,2015,25,7
1.021127401,6,6,f,2,2013,19,5
0.380027298,4,8,f,6,2008,21,5
0.68423469,4.5,6,f,6,2014,25,7
0.03169626,4,6,m,4,2013,16,3
0.143737192,4.5,NA,f,NA,2008,19,NA
-0.513556455,4,6,f,6,2013,21,5
0.298112294,4,6,f,7,2015,15,3
0.997330962,4,6,f,7,2007,23,7
0.211646929,5.5,3,f,2,2015,17,3
0.744362893,6,3,m,4,2015,33,7
0.244488431,4,6,m,4,2009,20,6
0.540707055,5.5,2,m,4,2010,19,7
0.594541698,5,6,m,NA,2013,25,10
0.495883012,4,6,m,6,2015,29,10
0.151716229,4,8,m,2,2007,27,7
0.010111255,5,6,m,2,2009,62,9
-0.42065107,5,6,f,5,2014,19,5
1.343297101,4,6,f,6,2013,26,8
-0.05749611,5.5,3,f,5,2012,24,5
0.843081596,5,6,f,4,2013,17,NA
0.577956336,4.5,6,f,2,2007,41,6
0.843373634,5,6,f,4,2014,19,5
0.209373339,5,6,f,4,2014,20,5
0.545508788,4,6,f,5,2014,17,3
-0.196790802,4,6,m,4,2013,23,5
0.069027872,4,6,m,4,2007,17,4
0.555332663,5.5,6,m,7,2015,41,9
1.0805791,7,6,m,2,2012,20,5
0.474140472,5.5,6,f,6,2008,23,9
0.271457522,4.5,6,m,3,2013,26,9
0.775403922,4,6,f,5,2008,21,7
0.074583785,5,6,f,7,2014,20,7
0.514126104,5.5,6,m,7,2013,35,7
0.457040654,5,5,f,NA,2013,29,9
-0.079250688,4,6,f,6,2009,25,7
0.682419522,5,8,f,7,2013,22,5
0.48206861,5,6,m,6,2014,47,7
0.722013909,5,9,m,4,2008,18,8
-0.167143819,5,6,m,6,2014,37,10
0.131543874,4.5,8,f,3,2013,18,4
0.351854822,5.5,NA,.,NA,2012,NA,NA
0.349558514,4.5,6,m,7,2008,22,7
0.36235461,7,NA,.,NA,2008,NA,NA
-0.116608427,4,6,f,2,2011,25,6
0.348490956,5.5,6,f,5,2015,50,5
0.053789097,4,NA,.,NA,2015,NA,NA
0.305174703,5.5,6,m,4,2011,22,5
0.528362214,4.5,9,f,4,2012,17,4
0.339035849,3.5,6,m,7,2012,17,3
0.255518771,5,6,m,6,2008,23,8
0.247904965,5,9,f,5,2010,25,7
0.311723598,4,6,m,4,2011,16,3
0.211827199,5,6,f,3,2011,19,4
0.362599928,5,6,f,6,2011,19,5
0.202347378,4,6,f,7,2015,28,5
0.734681931,6.5,NA,.,NA,2015,NA,NA
0.741797073,4.5,6,m,4,2013,26,6
-0.126752903,4.5,6,m,6,2015,27,10
0.182799166,5.5,9,f,4,2011,29,9
0.308287334,5.5,6,m,5,2014,44,10
-0.585697647,4,6,f,3,2013,40,8
0.724345144,5,6,f,6,2007,19,5
0.938650325,5.5,6,f,7,2015,23,7
0.440450024,5,6,f,6,2015,20,5
0.696811568,6.5,6,m,3,2009,27,7
0.835324562,5,9,m,4,2007,27,7
0.216407836,5.5,6,f,4,2011,23,5
0.71062428,5.5,6,f,6,2015,32,9
0.807620573,4,6,m,6,2007,16,3
0.789059119,4.5,2,f,NA,2011,16,NA
0.484613677,4,NA,m,2,2008,15,NA
0.922262554,7,6,f,5,2012,20,5
0.659693024,4,6,m,6,2012,61,5
-0.061332794,4,6,f,4,2010,16,3
0.964711253,4,NA,m,6,2009,21,7
0.138549016,5,5,f,6,2009,20,5
0.551219869,4,6,m,7,2010,41,10
0.390500124,5.5,6,f,7,2007,37,6
1.181578611,4.5,6,m,6,2011,21,7
0.047264509,5,6,m,3,2013,37,7
0.545314899,3.5,6,.,1,2015,46,7
0.556162532,4,6,f,7,2014,18,5
0.368314368,6.5,6,m,4,2011,23,7
-0.243937486,6.5,6,f,4,2014,27,9
-0.673067313,6.5,6,f,1,2007,39,5
0.298629312,5.5,3,f,6,2009,17,3
-0.174985703,4,7,f,4,2015,15,3
0.595669152,5,8,f,5,2014,19,5
0.277813393,6,6,f,4,2015,19,4
0.536346375,5,6,f,7,2009,30,8
-0.179543135,5,6,f,6,2009,23,5
-0.138992406,5.5,8,f,3,2011,25,8
0.810087227,5,6,f,5,2011,56,6
-0.247442711,4,6,f,6,2015,19,5
0.679806462,4,6,m,6,2012,18,5
0.480004168,4,5,f,5,2012,25,7
0.646166524,5,6,m,2,2014,22,7
0.389651868,3.5,8,f,4,2007,18,5
0.186261703,4,6,f,6,2009,21,8
-0.84344111,1,9,f,4,2013,32,6
0.296887959,4,6,f,6,2007,20,5
0.901369611,4,6,f,7,2013,36,8
0.455179745,4.5,6,m,5,2013,16,3
-0.181740199,4.5,6,f,6,2011,37,5
-0.169774893,4,6,f,5,2008,18,5
0.203741701,5.5,6,f,5,2011,22,7
0.799969239,4,6,f,6,2009,46,8
0.795114542,5.5,NA,.,NA,2014,NA,NA
0.175569184,7,6,f,1,2012,45,8
0.540216225,4,6,m,4,2010,59,10
0.53110769,5,6,m,3,2011,43,9
0.225853076,4.5,6,f,1,2014,19,5
-0.129069752,5,2,f,4,2007,17,3
0.498684877,5.5,NA,.,NA,2008,NA,NA
0.566032264,4,5,f,4,2011,35,9
0.606933998,5,6,m,7,2014,26,9
-0.039203993,6,6,m,4,2013,42,6
0.375168534,4.5,6,m,6,2015,36,10
0.183071784,6,6,m,2,2010,31,9
0.7076413,5.5,6,m,7,2007,19,4
0.832825571,6,6,m,3,2013,65,10
0.385240578,4,6,m,7,2015,33,10
0.791736527,4,6,f,7,2011,21,5
0.028940772,4,6,f,6,2012,18,5
0.84265632,5,5,m,4,2014,27,5
0.236524214,4.5,6,m,4,2014,24,7
0.681287258,6,6,m,3,2008,29,7
0.452541692,4,6,f,7,2008,22,7
0.481065042,7,6,m,2,2007,21,5
0.931220002,4,6,m,4,2015,21,7
0.183376828,4,6,f,4,2014,18,4
0.18370741300000001,4.5,6,f,7,2013,34,5
0.935979605,4,6,f,7,2008,39,8
0.359962124,4.5,6,m,7,2015,20,5
-0.636737813,5.5,6,f,6,2014,34,10
-0.753747591,4,6,f,7,2007,33,7
-0.162126311,4,6,f,6,2013,36,10
0.781162964,4,6,f,4,2008,30,9
0.353707164,5,6,f,3,2010,18,5
-0.307796303,4,6,m,7,2008,57,10
0.851525667,4,6,f,NA,2015,31,9
-0.224316104,4.5,6,m,6,2015,22,7
0.098758982,4,6,m,3,2014,57,9
0.165182914,4,6,m,7,2014,24,NA
0.808711529,5,5,f,6,2012,20,5
1.165419674,6.5,6,f,4,2015,28,3
0.34777425,4,6,f,3,2013,33,9
0.204062859,4,6,f,5,2011,19,5
-0.725302864,4,6,f,4,2010,41,8
0.380321213,5,6,f,4,2014,21,5
0.583532406,6,6,m,NA,2007,22,7
-0.264878041,3.5,6,m,2,2014,50,5
0.028497974,4,NA,.,NA,2012,NA,NA
0.558618434,4,6,m,4,2014,19,5
0.680494483,6,6,f,6,2007,24,8
1.325424237,4.5,6,f,3,2007,19,5
0.573446579,6.5,6,f,2,2012,26,6
0.053125834,4.5,6,f,6,2012,18,5
0.113871798,4,NA,f,NA,2011,17,NA
0.474418589,5.5,6,m,4,2007,24,8
0.175100812,7,2,f,4,2011,19,5
0.891306568,4,6,f,6,2015,17,3
1.092875475,4,6,f,6,2011,17,3
-1.141250364,3.5,9,f,6,2015,20,5
-0.385215716,6,6,f,6,2014,29,7
0.465255843,5,6,f,7,2013,30,5
-0.208919149,4,3,f,6,2010,20,5
0.205543198,5.5,3,f,4,2015,18,5
-0.33817869,5.5,6,f,6,2015,32,10
-0.097729617,4.5,6,m,6,2008,38,10
0.401476334,4.5,NA,.,NA,2007,NA,NA
-0.096126841,5.5,6,f,5,2013,35,7
0.04015757,4,5,m,4,2014,47,10
-0.121250144,6,1,f,6,2014,24,8
1.119487565,4.5,6,f,7,2011,25,8
0.217748381,4,6,f,7,2013,31,4
0.382987389,4,8,f,6,2011,17,3
0.310763512,5,2,f,2,2008,17,3
0.454400394,5,6,f,1,2011,17,3
0.578856225,5.5,6,m,4,2015,14,3
-0.538378346,4,6,f,4,2008,25,8
0.620611002,4.5,6,f,4,2014,17,3
0.33332546,4,5,f,5,2007,45,6
0.939697414,5,5,f,6,2013,36,5
0.628469374,5,6,m,6,2015,19,9
0.631034696,4,6,f,7,2008,17,3
-0.010901568,4.5,6,m,3,2008,22,7
0.631688505,4,6,f,7,2013,57,9
0.809939839,4.5,6,f,7,2007,51,5
0.601555568,6,6,f,4,2015,17,3
0.812642733,4,6,f,4,2015,18,4
0.485268771,5,6,f,3,2008,19,5
0.940478887,5,6,m,6,2009,63,9
0.672537367,4,6,m,7,2012,28,7
0.40551568,4.5,6,m,4,2010,16,3
0.892088014,5,6,m,4,2012,20,5
0.508366032,5,6,f,3,2012,20,7
0.025440748,5,6,m,7,2013,50,10
-0.52602042,6.5,1,f,2,2013,37,10
0.408046205,4,6,f,4,2009,17,4
-0.20834296,5.5,6,f,2,2014,25,7
0.219499124,6,6,m,2,2013,51,5
-0.464754802,4,6,f,7,2015,21,7
0.311199081,5.5,5,m,4,2015,18,5
-0.053736576,3.5,6,f,4,2012,19,5
0.390707461,4.5,6,m,4,2007,19,5
0.864516343,4,6,f,4,2009,21,6
0.223785183,4,3,f,2,2015,19,5
0.460702818,5.5,6,f,6,2013,24,5
0.399091217,4,6,f,3,2015,39,8
0.284586463,5,NA,f,3,2009,53,7
0.769708047,4,6,f,1,2007,26,5
0.181927634,7,9,m,4,2009,23,6
0.435473825,4,6,f,2,2007,20,5
0.684243476,4,6,f,2,2011,42,4
0.054959207,4,6,f,7,2012,29,9
0.719372799,7,2,f,6,2012,20,5
0.385062137,4.5,6,m,7,2007,22,5
0.659606051,4,3,f,4,2012,18,7
0.359303413,5,6,f,4,2007,22,6
0.431773749,4.5,8,m,6,2011,13,2
0.584126039,6,6,f,3,2007,21,7
0.842054078,4.5,6,f,4,2008,16,3
0.196222599,4,6,f,7,2015,48,10
0.72136506,5,6,f,7,2010,54,9
-0.351429548,5,6,m,4,2009,19,4
0.110325757,4,6,f,4,2013,38,5
0.331463834,4,6,m,3,2009,49,4
0.137316026,4,9,m,4,2013,15,3
0.605582747,6,6,f,3,2010,18,5
0.245586138,4,3,f,3,2013,22,7
-0.40028758,4,6,f,6,2008,47,10
-0.116201662,5,5,f,4,2014,22,5
-0.190787181,4,6,m,4,2009,41,7
0.307177156,5,6,f,7,2008,53,9
0.710960021,4,6,m,4,2015,33,9
0.007485088,4,6,m,4,2007,18,5
-0.044228886,6,6,f,6,2014,20,5
-0.29254191,5.5,6,f,2,2015,19,7
0.661707077,5.5,5,f,7,2010,34,9
0.814830334,6.5,6,m,3,2009,21,5
0.810768286,5,6,f,4,2009,18,4
0.248030619,4.5,6,m,5,2008,23,7
0.234452054,5,6,f,4,2011,20,6
0.802208874,5.5,6,m,6,2015,54,9
0.463345981,5,NA,.,NA,2009,NA,NA
0.22687593,4.5,6,f,NA,2008,13,2
1.163416078,5.5,9,f,1,2013,20,5
0.397984255,4,6,f,4,2015,43,6
-0.074958854,4.5,8,f,6,2013,36,9
-0.055285363,5,6,f,3,2009,17,3
-0.006161797,4,NA,.,NA,2015,NA,NA
0.387406866,5,6,f,6,2008,52,5
0.346181612,6,6,m,4,2014,46,7
0.117633174,4.5,8,f,6,2012,29,7
-0.257992111,4,6,m,7,2014,27,10
0.528284551,5,6,m,6,2012,24,9
0.438297592,4,6,m,4,2007,21,5
0.878688779,5,6,f,6,2008,22,5
0.31132273,4.5,9,f,4,2009,32,8
0.538717184,7,6,f,3,2015,48,7
0.971338389,5.5,6,m,4,2010,17,3
-0.188280597,4,6,.,NA,2015,14,NA
0.165832851,5.5,6,m,1,2014,19,4
0.305618041,5.5,6,f,4,2010,17,3
0.251040969,4,6,f,6,2012,16,3
1.064811928,6.5,6,m,5,2008,61,9
0.196987671,4,9,m,5,2014,21,6
0.647013834,4.5,6,m,4,2008,52,9
0.407272052,4,6,f,NA,2015,19,NA
0.332446055,6,9,m,4,2009,27,4
0.221418907,6,6,f,7,2008,17,3
0.41538744,4,6,f,5,2011,28,8
0.497294107,4,6,f,2,2008,19,5
0.39678215,5.5,6,f,6,2015,43,9
0.377304747,6,6,f,1,2014,21,6
0.94134149600000006,5,6,f,7,2015,23,6
0.817532963,4.5,6,f,6,2013,31,7
0.574217559,4.5,6,m,7,2012,37,6
0.096810005,6,6,m,1,2009,42,6
0.805047488,6,6,.,2,2014,26,5
0.228735502,4.5,6,f,4,2011,16,3
0.3295294,4,6,m,6,2015,32,10
-0.152680813,5,6,m,6,2012,26,10
0.2337028,4,9,m,5,2014,48,7
0.67197667,4,1,m,1,2009,25,5
1.117764994,5,6,m,6,2014,21,5
0.393092583,5,6,f,6,2015,18,3
0.77855695,4,6,f,7,2007,56,6
0.261450364,5,5,f,NA,2007,29,5
0.674890463,5,6,m,5,2013,20,5
-0.019272718,4.5,6,f,6,2012,52,10
-0.285079465,4,6,m,7,2011,19,5
0.696683784,6,6,f,3,2012,28,8
0.936824909,4,NA,m,6,2010,29,5
0.075355046,4,4,m,1,2015,21,5
-0.716146158,4,6,f,7,2014,19,4
0.347838739,4.5,6,m,6,2013,19,5
0.560806998,6,6,f,2,2007,28,5
0.811221357,5,6,f,NA,2015,21,NA
0.196016955,4.5,6,f,2,2011,20,5
0.957180042,3.5,6,f,6,2012,28,7
0.493853179,4,9,m,6,2008,20,5
0.376793443,5,9,f,5,2011,37,5
0.345145272,5.5,6,f,6,2013,71,9
0.306517485,6,5,m,3,2011,23,5
-0.371383251,4,6,m,7,2014,32,10
0.495308047,7,6,m,NA,2012,17,NA
0.203663579,4,6,f,7,2012,26,5
-0.606602137,4,6,f,4,2014,34,5
-0.236250458,5.5,8,f,7,2015,17,3
0.605020132,4,6,f,2,2011,18,4
-0.082355497,5,6,f,6,2008,16,NA
0.550243351,4,6,f,7,2015,24,8
-0.457111014,5,3,f,6,2008,19,5
0.889595251,5.5,6,f,4,2011,27,8
0.513313347,5,6,f,7,2010,23,8
0.585951169,4.5,6,f,7,2015,39,9
0.807756093,5.5,6,f,6,2015,18,4
0.846379448,5,6,m,6,2013,23,7
-0.458712524,5,6,m,4,2010,NA,5
0.336587008,5,2,m,5,2008,17,3
0.407913792,5,9,f,4,2007,20,5
-0.32001206,3,6,m,5,2013,18,4
0.107576311,6.5,6,f,4,2010,44,5
-0.422258143,4,6,f,7,2007,16,3
0.676350377,4,6,f,1,2011,17,3
0.601262467,5,6,m,5,2012,17,3
0.892505811,5,6,f,4,2011,21,5
-0.081750862,4,7,f,4,2010,31,5
-0.846558249,5,6,f,7,2007,30,8
-0.124890977,5,8,m,2,2015,20,7
-0.481055851,4,3,m,5,2009,24,NA
0.474235848,4.5,2,f,4,2010,18,NA
0.402911316,4.5,6,f,6,2011,30,7
0.777391263,4,9,f,7,2011,26,7
-0.419873444,4.5,8,f,4,2011,13,3
0.010778917,4.5,6,f,7,2015,27,9
0.785852197,4.5,6,f,7,2007,32,7
-0.009936748,5.5,6,f,4,2014,22,5
0.7726439,5,2,f,6,2015,23,7
0.391249385,4.5,6,f,2,2011,19,5
1.066168943,4,6,f,5,2011,17,3
0.008922344,5,9,m,7,2011,20,5
0.172201742,4.5,9,.,4,2008,NA,3
0.460962848,6,NA,.,NA,2010,NA,NA
0.702329503,6.5,8,f,5,2012,21,7
0.752211432,4.5,6,m,2,2013,28,7
0.51920803,4.5,6,f,2,2015,41,7
0.632461037,4.5,6,f,6,2012,24,7
-0.293871206,4.5,6,m,2,2013,49,10
0.178230934,4,6,f,2,2013,19,5
0.578847347,4,6,f,2,2012,60,10
0.516221469,5,2,m,4,2012,19,4
0.165544362,5,6,f,3,2015,50,7
0.152821817,4.5,6,f,4,2015,22,6
0.085348359,4,NA,.,NA,2011,NA,NA
0.568385853,5.5,6,f,6,2012,20,5
0.828388954,5,6,f,5,2011,26,6
0.873064118,4,6,f,7,2012,19,7
0.703323635,4,6,f,6,2014,27,7
0.320940075,1,6,m,7,2013,24,8
0.204814767,3.5,3,f,7,2015,16,3
0.43588634,5,6,m,7,2008,39,10
0.825075581,4.5,8,m,7,2010,45,9
0.653104416,4,6,f,5,2015,28,7
0.630751726,6.5,6,f,2,2013,22,5
0.619491143,6,6,f,4,2007,30,7
-0.009448982,4,2,f,6,2007,28,9
0.260217366,5,6,f,6,2007,18,5
0.275270901,4,6,f,7,2008,44,9
0.758796491,5,6,m,7,2008,28,7
-0.211765868,5,2,f,6,2009,17,5
1.024850015,5.5,6,m,4,2010,20,5
0.556191691,5,6,m,4,2009,27,10
-0.357698113,5,6,f,6,2014,30,10
0.402410488,6.5,6,f,2,2013,17,3
-0.054286254,4,6,f,4,2015,42,7
0.761992514,4.5,6,m,7,2015,18,3
-0.132253107,4,6,m,7,2012,20,4
0.090886144,5,6,m,1,2015,37,9
0.658622529,6,6,m,3,2013,34,7
-0.034267271,4,6,m,4,2015,54,5
0.272150811,5,3,m,3,2010,18,5
0.842921429,4.5,6,m,6,2015,30,7
0.558540916,5,6,m,4,2015,22,7
0.150590598,5.5,6,m,4,2015,18,3
0.697112878,4,6,f,2,2011,38,8
-0.120313755,4,8,f,5,2014,15,3
0.155158765,4,6,m,3,2008,39,10
0.152170099,4.5,6,f,7,2015,31,9
0.685813122,4.5,6,f,3,2008,41,8
0.658063273,5.5,6,m,6,2007,40,9
0.321537639,5,6,f,4,2015,20,4
0.520538082,4.5,6,m,4,2012,21,5
0.424747892,4,8,f,7,2011,30,7
-1.206902789,4,8,f,6,2010,20,5
0.229059265,4.5,6,f,6,2011,72,9
0.269643214,4,3,f,4,2015,17,3
0.787905721,7,6,f,2,2010,28,9
0.383976222,5.5,6,f,6,2011,16,3
-0.015112924,5,6,m,6,2015,40,7
0.447860289,5,6,f,1,2014,59,7
0.511837903,5,6,m,6,2015,26,7
0.187158169,4,NA,.,6,2011,NA,3
-0.001742243,4,9,f,4,2009,20,5
0.570434546,4,6,m,3,2015,39,8
-0.068798421,4.5,6,f,6,2009,70,10
0.524942794,5.5,NA,.,NA,2015,NA,NA
-0.369156396,4.5,6,f,5,2015,17,4
0.641087672,4,6,m,7,2013,34,10
0.734554475,5,6,f,7,2011,27,8
0.038521197,5,6,f,6,2013,20,5
0.21181989,4.5,6,f,7,2015,20,4
0.910979796,5,6,f,4,2011,15,NA
0.471399157,4,NA,.,NA,2009,NA,NA
0.536743221,6,6,f,2,2014,21,5
-0.115455689,4.5,6,f,4,2011,22,8
0.765381638,6.5,3,f,4,2007,22,5
0.626047642,4,6,m,6,2015,23,8
0.118660575,4,2,f,7,2008,21,5
0.687728323,4.5,6,m,4,2014,30,5
-0.053057062,4.5,6,f,4,2013,25,8
0.351641793,5,3,m,6,2012,13,4
-0.385350191,4,6,f,3,2011,26,7
0.22247518,5,6,f,7,2015,24,8
-0.158748163,5.5,1,m,5,2011,17,4
0.753665626,7,6,f,3,2013,21,6
-0.489578341,5.5,5,m,4,2010,19,5
0.16243617900000001,4,6,f,2,2015,21,7
0.37380383700000003,4,6,f,4,2014,18,3
0.703394793,6,2,m,6,2009,19,4
0.403077065,5,6,f,4,2014,18,4
0.641071278,6.5,6,f,4,2010,27,9
0.905426912,7,6,f,7,2013,45,9
0.138770777,6.5,6,f,NA,2014,47,9
0.274182707,5.5,7,m,4,2015,18,5
-0.280771051,4,6,m,5,2014,36,7
0.396159227,5,6,m,7,2008,22,7
0.70530182,5,6,f,7,2014,44,10
0.644193206,5,6,f,6,2011,20,5
